40.00857666,-105.09631666
40.00857666,-105.09631666
40.00857666,-105.09631666
40.00857666,-105.09631666
40.00857666,-105.09631666
40.00857666,-105.09631666
40.00857666,-105.09631666
40.00853666,-105.09628166
40.00853166,-105.09628333
40.00852833,-105.09628166
40.00852333,-105.09628166
40.00851833,-105.09628333
40.00851833,-105.09628500
40.00852166,-105.09628500
40.00852500,-105.09628666
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00852666,-105.09629000
40.00856333,-105.09630500
40.00856333,-105.09630500
40.00856333,-105.09630500
40.00856333,-105.09630500
40.00855166,-105.09627833
40.00854833,-105.09628333
40.00854333,-105.09631000
40.00853833,-105.09632500
40.00853333,-105.09634166
40.00853666,-105.09635833
40.00853166,-105.09637166
40.00852500,-105.09637166
40.00852166,-105.09637000
40.00851666,-105.09637000
40.00851500,-105.09636833
40.00851166,-105.09636833
40.00850166,-105.09637000
40.00849666,-105.09637000
40.00849333,-105.09637000
40.00849000,-105.09637166
40.00848833,-105.09637333
40.00848666,-105.09637500
40.00848500,-105.09637500
40.00848333,-105.09637666
40.00848333,-105.09637833
40.00848333,-105.09638000
40.00848333,-105.09638166
40.00847833,-105.09638333
40.00847500,-105.09638666
40.00847000,-105.09638833
40.00846666,-105.09638833
40.00846666,-105.09638833
40.00846833,-105.09638500
40.00847000,-105.09638666
40.00847000,-105.09639000
40.00847000,-105.09639166
40.00847166,-105.09639333
40.00847333,-105.09639500
40.00847666,-105.09639333
40.00847833,-105.09639166
40.00847833,-105.09639166
40.00848166,-105.09639166
40.00848166,-105.09639166
40.00848500,-105.09638500
40.00849000,-105.09638666
40.00849166,-105.09638333
40.00849833,-105.09639000
40.00849833,-105.09639000
40.00849833,-105.09639000
40.00849833,-105.09639000
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00849833,-105.09639166
40.00847666,-105.09638666
40.00847666,-105.09638833
40.00847666,-105.09638833
40.00847500,-105.09638833
40.00847500,-105.09638833
40.00847500,-105.09638833
40.00847500,-105.09638833
40.00847500,-105.09639000
40.00847500,-105.09639000
40.00847500,-105.09639000
40.00847500,-105.09639000
40.00847666,-105.09638833
40.00847833,-105.09638666
40.00847833,-105.09638666
40.00848000,-105.09639000
40.00848166,-105.09639000
40.00848500,-105.09639000
40.00848500,-105.09638666
40.00849000,-105.09638500
40.00849833,-105.09639000
40.00850333,-105.09639500
40.00850666,-105.09640166
40.00850833,-105.09641166
40.00855333,-105.09643166
40.00856166,-105.09644833
40.00857833,-105.09646833
40.00858833,-105.09647666
40.00860000,-105.09648666
40.00861000,-105.09650166
40.00862333,-105.09651833
40.00863333,-105.09654000
40.00866166,-105.09658666
40.00867833,-105.09661333
40.00869333,-105.09664000
40.00870333,-105.09665333
40.00873833,-105.09667666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00875333,-105.09670666
40.00821666,-105.09692166
40.00804500,-105.09681833
40.00797500,-105.09680000
40.00794333,-105.09678166
40.00800000,-105.09677500
40.00804666,-105.09679000
40.00810166,-105.09676500
40.00813500,-105.09675333
40.00820333,-105.09666000
40.00821666,-105.09663000
40.00824500,-105.09661666
40.00826166,-105.09660833
40.00827500,-105.09663166
40.00828833,-105.09663166
40.00830833,-105.09663666
40.00831166,-105.09664000
40.00832166,-105.09663000
40.00833000,-105.09662166
40.00833500,-105.09661500
40.00834166,-105.09661000
40.00835000,-105.09659333
40.00836166,-105.09658000
40.00837166,-105.09656833
40.00838833,-105.09654833
40.00839166,-105.09654333
40.00839500,-105.09654166
40.00839666,-105.09653833
40.00840000,-105.09653333
40.00841000,-105.09651833
40.00841833,-105.09650666
40.00842666,-105.09649333
40.00842833,-105.09648833
40.00843333,-105.09648333
40.00843666,-105.09647500
40.00844166,-105.09646333
40.00844833,-105.09645333
40.00845000,-105.09645000
40.00845333,-105.09644666
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845500,-105.09644333
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
40.00845833,-105.09642833
